id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8904701,Grand Modern Gallery Home,40963718,Blythe,,Haight Ashbury,37.76407866,-122.4492561,Entire home/apt,2000,3,0,,,1,0
15363634,Cosy big room in gorgeous Victorian building,40536296,Mustapha,,Haight Ashbury,37.77258504,-122.4411053,Private room,199,1,0,,,2,365
15194237,"1 Bedroom in Beautiful, Convenient NOPA Apartment",43834119,Vyom,,Haight Ashbury,37.77437365,-122.44425,Private room,80,3,2,10/19/2016,0.22,1,0
18506555,A peaceful and new Victorian townhouse space,16036826,Maria,,Haight Ashbury,37.7747306,-122.4445001,Private room,90,7,0,,,3,123
4767720,Your SF Home with Deck Near Parks,262355,Lynn,,Haight Ashbury,37.77139189,-122.439812,Entire home/apt,195,1,13,4/9/2017,1.67,1,0
11927222,"Bright, top floor, quiet one bed",2199651,Arthur,,Haight Ashbury,37.77436246,-122.4482737,Entire home/apt,125,3,0,,,1,0
6749830,2 BR Home in San Francisco,35340793,Monica,,Haight Ashbury,37.76084384,-122.4494055,Entire home/apt,500,3,7,1/2/2016,0.29,1,0
16202104,Cosy 2 rooms in gorgeous Victorian building,40536296,Mustapha,,Haight Ashbury,37.77219709,-122.4423674,Private room,375,1,0,,,2,364
11625548,"Bright, large NOPA apartment",428807,Anjelika,,Haight Ashbury,37.7759342,-122.4446971,Entire home/apt,200,4,10,8/14/2016,0.75,1,0
3194383,Heart of Cole Valley/Ashbury Height,3186516,Kristin,,Haight Ashbury,37.76356536,-122.4511952,Private room,90,2,11,10/29/2015,0.31,1,0
12057024,Classic San Francisco Flat (30 day min),6605304,Gary,,Haight Ashbury,37.76252793,-122.4488457,Entire home/apt,265,24,10,10/2/2016,0.73,1,309
10549688,"Private Bathroom, Garden Oasis",2775791,Leigh,,Haight Ashbury,37.77221366,-122.4436791,Private room,175,3,1,5/16/2016,0.07,1,0
6290098,Apt. in ex-b&b in the ❤️ of S.F.,23942099,Robert Stern &,,Haight Ashbury,37.76219111,-122.4483494,Entire home/apt,300,2,23,4/16/2017,0.89,5,335
19416033,Private Bedroom in the Haight,1653267,April,,Haight Ashbury,37.76860259,-122.4442295,Private room,76,6,0,,,1,0
3053443,Queen Bedroom in beautifully restored Edwardian,9177164,Beth,,Haight Ashbury,37.7752657,-122.4442173,Private room,95,1,3,3/25/2017,0.73,4,32
1743201,Comfy King in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.77397227,-122.4422614,Private room,90,1,38,6/8/2017,1.62,4,19
2978994,San Francisco Best Views ,8136192,Craig,,Haight Ashbury,37.76617574,-122.4426545,Private room,325,3,1,6/30/2014,0.03,1,0
265925,"Your Own Private, Cozy Room in Flat",1131370,Gina,,Haight Ashbury,37.77278072,-122.4471871,Private room,50,1,58,4/25/2017,1.09,1,151
12023104,Haight Ashbury 2BR 1BA Victorian,44296618,Andrea,,Haight Ashbury,37.77068992,-122.4509612,Private room,100,2,75,6/14/2017,4.87,1,18
18463004,Welcome to Kings Landing in the Haight Ashbury!,99270779,Benjamin,,Haight Ashbury,37.77206317,-122.4432554,Entire home/apt,299,3,1,6/6/2017,1,1,73
7763272,Haight Ashbury Castle,3116971,Missa,,Haight Ashbury,37.77066911,-122.4454241,Private room,90,3,0,,,1,0
8781629,Ashbury Heights Studio with Deck,18069846,Renee,,Haight Ashbury,37.76807541,-122.4452056,Entire home/apt,150,2,15,5/9/2017,0.74,1,0
10043166,NEW 3-Bedroom SF Apartment,1821071,Ariel,,Haight Ashbury,37.76482709,-122.4513141,Entire home/apt,400,2,10,6/25/2017,0.59,2,4
1650429,Private Room in Beautiful NOPA Home,1970975,Stevie And Gabby,,Haight Ashbury,37.7753937,-122.442302,Private room,125,2,1,8/30/2015,0.04,1,0
16870932,"Magical ACCOMODATION of Comfort, Safety, Luxury",112435854,Richard,,Haight Ashbury,37.77105259,-122.4371145,Entire home/apt,225,3,6,6/13/2017,1.49,1,338
13814336,Spacious and sunny room,1020259,Thomas,,Haight Ashbury,37.76443844,-122.447829,Private room,85,2,12,5/21/2017,1.04,1,184
2407150,Modern Apt in Cole Valley,10073905,Bixby,,Haight Ashbury,37.76110541,-122.4480191,Entire home/apt,10000,3,4,9/15/2014,0.11,1,365
18345542,Private Room in Historic B&B - Summer of Love Room,117141107,Zarinah,,Haight Ashbury,37.76909007,-122.4509988,Private room,200,2,5,5/28/2017,2.46,6,0
13728813,Serene Apartment in the Best Neighborhood,4461321,Rachael,,Haight Ashbury,37.77461806,-122.4402726,Entire home/apt,400,4,2,10/7/2016,0.22,1,9
18349074,Private Four Bed Room in Historic B&B - Poster,117141107,Zarinah,,Haight Ashbury,37.77029912,-122.4493162,Private room,200,2,3,6/17/2017,2.14,6,19
2816626,Beautiful Victorian,6310896,Jenny,,Haight Ashbury,37.76835879,-122.4481167,Entire home/apt,320,3,4,5/29/2017,0.11,1,190
18020970,Gorgeous Victorian Master Suite,6891075,Ryan,,Haight Ashbury,37.77597596,-122.441512,Private room,189,1,1,6/25/2017,1,3,7
2046552,Perfect Large/Multi-Family Getaway,10491767,Tom,,Haight Ashbury,37.7691335,-122.4456034,Entire home/apt,375,3,38,6/2/2017,1.24,1,8
2066868,Peaceful Apartment in the Panhandle,5637635,Eileen,,Haight Ashbury,37.7733949,-122.4459532,Entire home/apt,250,2,0,,,1,0
9972077,Quiet Luxury in Central San Francisco,47980391,Michael And Kraig,,Haight Ashbury,37.76122501,-122.4509505,Entire home/apt,150,2,20,6/18/2017,1.2,1,10
1259611,Charming Studio in Haight Ashbury,1352817,Margo,,Haight Ashbury,37.77076477,-122.4393501,Entire home/apt,185,3,100,6/20/2017,2.13,1,301
12814696,"Sunny, spacious room in the Haight",28660491,Kate,,Haight Ashbury,37.76828863,-122.4495198,Private room,60,1,0,,,1,0
997382,Haight Ashbury Experience Room 5,1032643,Josh,,Haight Ashbury,37.77030333,-122.4502068,Private room,53,2,265,6/5/2017,5.18,6,277
8371368,Studio in front Golden Gate Park,6109538,Jameson,,Haight Ashbury,37.77284986,-122.4471225,Private room,100,1,0,,,1,0
6415052,3 Bdrm Edwardian w/Views (on Hill),5537980,Chris,,Haight Ashbury,37.76973891,-122.436951,Entire home/apt,370,5,31,6/17/2017,2.27,1,6
16535678,"Sunny, Contemporary One Bedroom Guest Suite",11331016,Catherine,,Haight Ashbury,37.76504349,-122.4485092,Entire home/apt,245,2,29,6/30/2017,5.09,2,45
13170498,Large studio across Golden Gate Park in the Haight,4076124,Joyce,,Haight Ashbury,37.76907132,-122.4527942,Entire home/apt,175,2,16,5/8/2017,1.38,1,0
3585034,"Cole Valley 2 BR Flat, Center of SF",18060329,Matthew,,Haight Ashbury,37.76110323,-122.4486503,Entire home/apt,200,2,8,4/30/2017,0.23,1,4
3012660,Lovely room in Haight Ashbury,15352505,Alexander,,Haight Ashbury,37.7711612,-122.4440731,Private room,57,14,2,8/29/2015,0.06,1,0
4046133,"Huge Master Bedroom (quiet, clean)",4266280,Michael,,Haight Ashbury,37.77141788,-122.4496591,Private room,115,14,0,,,1,0
16416050,Stunning Victorian Penthouse,6891075,Ryan,,Haight Ashbury,37.77596146,-122.4429545,Entire home/apt,800,1,6,5/22/2017,1.22,3,133
1633933,Rare Loft in Victorian house,484257,Jean-Michel,,Haight Ashbury,37.77014552,-122.4535283,Private room,139,2,45,5/15/2017,0.98,2,326
1144148,700sqft Walk Out Patio near Haight Ashbury,4284256,Bryan,,Haight Ashbury,37.77447499,-122.448178,Entire home/apt,135,6,28,5/30/2017,0.59,1,4
18857556,A peaceful and new Victorian townhouse space,16036826,Maria,,Haight Ashbury,37.77450293,-122.4427908,Private room,75,15,1,6/17/2017,1,3,187
8844548,The Carriage House,46316665,Allen,,Haight Ashbury,37.77177772,-122.4454102,Entire home/apt,257,1,163,6/30/2017,7.82,1,17
10058568,Central San Francisco luxury,31021771,Ryan,,Haight Ashbury,37.76719266,-122.448238,Entire home/apt,215,30,4,2/16/2017,0.27,1,0
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77107886,-122.4494184,Private room,98,2,246,6/16/2017,3.48,6,302
16088162,Fun bedroom in great area!,4694479,Kaitlyn,,Haight Ashbury,37.76388456,-122.4461002,Private room,95,1,16,6/15/2017,2.29,1,0
2965351,2 BR Cole Valley Flat,15130772,Lora,,Haight Ashbury,37.76250217,-122.44936,Entire home/apt,220,3,24,4/16/2017,0.65,1,9
5747240,Sunny two bedroom victorian.,16548239,Mike,,Haight Ashbury,37.76343271,-122.4501234,Entire home/apt,500,1,0,,,3,0
5960738,Historic Sunny Cole Valley Flat,27513654,Steve,,Haight Ashbury,37.76620171,-122.4525133,Entire home/apt,480,2,9,12/27/2016,0.35,1,180
6812162,1 bdrm in beautiful Victorian home,35662871,Julie,,Haight Ashbury,37.76763219,-122.4500911,Private room,225,2,2,10/14/2015,0.09,1,0
6748152,"Charming, sunny room!",4870160,Zach,,Haight Ashbury,37.77269241,-122.4398718,Private room,84,1,0,,,1,0
18888987,A place to stay while looking for housing,12998522,Gabby,,Haight Ashbury,37.76661248,-122.4507242,Private room,55,4,0,,,1,0
9877717,Immaculate and Bright Edwardian,2463835,Ryan,,Haight Ashbury,37.7742023,-122.4488975,Entire home/apt,195,1,39,6/19/2017,2.48,1,323
12826992,Clayton Street Manor,10687878,Julian,,Haight Ashbury,37.772827,-122.4498832,Private room,115,1,14,1/28/2017,1.01,3,0
8994562,Cozy Room in the heart of the city,10336506,Benjamin,,Haight Ashbury,37.7680682,-122.4496703,Private room,100,7,0,,,1,0
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.76357224,-122.4458117,Entire home/apt,160,30,35,4/3/2017,0.77,2,344
7666482,Zen Living 2bd/2ba in NOPA,12417372,Paul,,Haight Ashbury,37.77367566,-122.4456409,Entire home/apt,145,31,4,12/18/2015,0.18,1,0
1332343,Bright Contemporary Urban Nest,465520,Saundra,,Haight Ashbury,37.76969508,-122.4361942,Private room,142,3,181,6/12/2017,3.73,2,274
7518636,Nice & Quiet Room in Haight Ashbury,39397801,Jasmine,,Haight Ashbury,37.7712649,-122.4512177,Private room,71,2,2,10/31/2015,0.09,1,0
4638571,Cozy Room in the Eclectic Haight,9036130,Izzy,,Haight Ashbury,37.76961043,-122.4523058,Private room,145,3,0,,,1,0
14944663,Cole Valley Casa,1243792,Carolyn,,Haight Ashbury,37.76284609,-122.4495319,Entire home/apt,400,4,13,6/7/2017,2.06,1,285
3488136,A window into Nopa and Alamo Square,1816365,Husain,,Haight Ashbury,37.77451672,-122.4409693,Entire home/apt,120,30,30,3/19/2016,0.88,1,269
16692626,Spacious & Connected,10687878,Julian,,Haight Ashbury,37.77284865,-122.4500565,Private room,95,1,4,3/20/2017,0.7,3,0
7502595,Beautiful room in Haight Victorian,10487703,Siraj,,Haight Ashbury,37.77159191,-122.4456651,Private room,200,1,0,,,1,0
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,Luke And Sue,,Haight Ashbury,37.7609721,-122.4483689,Entire home/apt,400,30,94,5/31/2016,1.78,1,324
6812179,Beautiful Two Story Victorian Condo,35663027,Brian,,Haight Ashbury,37.76978381,-122.4448995,Entire home/apt,450,2,6,7/10/2016,0.26,1,4
17977925,Bright & Spacious Haight Ashbury Apartment,123485258,Joe,,Haight Ashbury,37.76953892,-122.4490663,Entire home/apt,375,3,12,6/18/2017,4.44,1,63
12965538,Cole Valley Apartment,5181513,Caitlin,,Haight Ashbury,37.76684218,-122.4472548,Private room,85,5,2,6/1/2016,0.14,1,0
571042,Darling View Artist's Cottage in SF,1550529,Shannon,,Haight Ashbury,37.76810141,-122.4397246,Entire home/apt,599,3,4,10/17/2012,0.07,1,210
7901865,Spacious Cole Valley family home,41665252,Hayley,,Haight Ashbury,37.76487913,-122.4480452,Entire home/apt,475,3,1,8/13/2016,0.09,1,182
14627950,3 bedroom Classic Victorian NoPa,90807118,Christine,,Haight Ashbury,37.77461154,-122.4435138,Entire home/apt,1395,4,1,10/7/2016,0.11,1,89
8189664,Private Master Bedroom + Bathroom!,18160955,Asya,,Haight Ashbury,37.77170696,-122.4450242,Private room,106,6,0,,,1,0
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118402,-122.4496256,Private room,92,1,247,6/11/2017,3.49,6,323
11891378,UPSCALE CONDO. GREAT NEIGHBORHOOD,29533605,Sidra,,Haight Ashbury,37.77052578,-122.4396989,Entire home/apt,135,15,0,,,1,18
5927579,Private Room in Sunny Victorian ,16548239,Mike,,Haight Ashbury,37.76207978,-122.4498652,Private room,125,1,0,,,3,0
17738456,Spacious Cole Valley Edwardian,30542847,Ciela,,Haight Ashbury,37.76610782,-122.4475139,Entire home/apt,200,2,14,6/28/2017,4.88,1,0
18737881,Share room at the Red Victorian on Haight st.,130035283,Alexandra,,Haight Ashbury,37.76895374,-122.4488378,Shared room,45,8,0,,,1,49
1208928,Haight Ashbury Victorian Flat with Modern Design,739859,Jeff,,Haight Ashbury,37.7691827,-122.4484887,Entire home/apt,390,3,57,6/4/2017,1.2,2,307
2585167,Beautiful flat in SF,13236139,Mike & Shirley,,Haight Ashbury,37.77267633,-122.4396098,Entire home/apt,200,2,19,4/16/2017,0.54,2,0
9150171,Room in Historic SF,167143,Jessie,,Haight Ashbury,37.76930336,-122.4513975,Private room,99,3,0,,,2,0
1280637,Fabulous Designer Cole Valley Flat,1501937,Thorina,,Haight Ashbury,37.76517668,-122.4493723,Entire home/apt,350,2,5,5/15/2015,0.1,1,176
3701662,NOPA Edwardian near Haight/Ashbury,1096,Brandon,,Haight Ashbury,37.77386692,-122.4468895,Entire home/apt,349,4,23,8/3/2015,0.67,1,0
149996,Private in the Heart of the Haight,722990,Julia,,Haight Ashbury,37.76902675,-122.4461149,Entire home/apt,168,30,94,3/4/2017,1.35,2,78
1555316,Quiet Condo at Golden Gate Park,6296377,John,,Haight Ashbury,37.77472552,-122.449774,Entire home/apt,225,3,6,2/17/2017,0.17,1,325
16079346,Large Room Private Bath Edwardian in Ashbury Hts,50381482,Monette,,Haight Ashbury,37.76594461,-122.4462418,Private room,100,2,0,,,1,110
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968017,-122.4519325,Private room,120,1,47,6/30/2017,0.67,1,293
8762652,Sunny room in the Panhandle,7884943,Elise,,Haight Ashbury,37.77152654,-122.4400572,Private room,90,1,1,10/12/2015,0.05,1,0
17593609,Private Room/Bathroom in Modern top floor flat,119548540,Mike,,Haight Ashbury,37.77371587,-122.4449224,Private room,150,2,0,,,1,172
14774354,CAMPER Available - Bring Your Guests Next To YOU!,87392388,Ori,,Haight Ashbury,37.76803807,-122.4480046,Entire home/apt,99,7,0,,,1,362
1552454,"Serene, soaring views, near Haight",3861556,Shira,,Haight Ashbury,37.76355857,-122.4453903,Entire home/apt,108,10,4,3/9/2014,0.09,1,0
3731481,"Big apt, amazing views, huge deck!",2458666,Alex,,Haight Ashbury,37.76887474,-122.4523251,Entire home/apt,425,2,7,9/25/2016,0.2,1,0
5550110,Breath-taking views of the city ,5455338,Simona,,Haight Ashbury,37.7706973,-122.4385916,Private room,120,1,0,,,1,0
10563581,Superbowl: Private Master Suite,10829290,Kimber,,Haight Ashbury,37.77394374,-122.4481871,Private room,85,1,0,,,1,0
4227441,Private Bath & Entrance near UCSF,8812791,Maria,,Haight Ashbury,37.7656687,-122.4527843,Private room,125,3,124,7/1/2017,3.72,2,23
7861157,Small 2BR Flat with Garden Views from Living Area,7173776,Lucia,,Haight Ashbury,37.77454213,-122.451093,Entire home/apt,215,3,69,5/30/2017,3.15,1,94
10630079,Charming Victorian with backyard!,20578320,Miriam,,Haight Ashbury,37.76671611,-122.4474896,Entire home/apt,350,1,4,9/12/2016,0.24,1,0
17511326,Cole Valley Cottage,383029,Steph,,Haight Ashbury,37.76175938,-122.4493613,Entire home/apt,230,2,2,4/20/2017,0.73,1,196
14059646,Lovely room in Haight Ashbury,38031503,Pratik,,Haight Ashbury,37.77042647,-122.4481584,Private room,66,6,2,8/26/2016,0.18,1,0
783149,Chic Modern Cole Valley Apartment ,4111317,Arnold & Amy,,Haight Ashbury,37.76712266,-122.4487075,Entire home/apt,250,3,133,6/27/2017,2.58,1,340
17696905,Private Room in Historic B&B - Golden Gate,117141107,Zarinah,,Haight Ashbury,37.76989597,-122.4507452,Private room,90,2,13,6/29/2017,4.53,6,20
2026910,Sweet Edwardian NOPA 3Bd w/Views,7096906,Bree,,Haight Ashbury,37.77399815,-122.4530911,Entire home/apt,550,2,73,6/14/2017,1.75,1,149
