id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10043166,NEW 3-Bedroom SF Apartment,1821071,Ariel,,Haight Ashbury,37.76482709,-122.4513141,Entire home/apt,400,2,7,10/4/2016,0.54,2,33
6414298,Great Home 15 min to Union Square,33455389,Haley,,Haight Ashbury,37.76634512,-122.4504024,Entire home/apt,90,2,2,10/19/2015,0.1,1,0
3439823,Private Room with Comfy Queen Bed in Central SF,2783159,Aashi,,Haight Ashbury,37.77128791,-122.4379016,Private room,150,3,0,,,1,87
3701662,NOPA Edwardian near Haight/Ashbury,1096,Brandon,,Haight Ashbury,37.77386692,-122.4468895,Entire home/apt,349,4,23,8/3/2015,0.76,1,0
149996,Private in the Heart of the Haight,722990,Julia,,Haight Ashbury,37.76902675,-122.4461149,Entire home/apt,168,30,92,1/16/2017,1.4,2,230
1555316,Quiet Condo at Golden Gate Park,6296377,John,,Haight Ashbury,37.77472552,-122.449774,Entire home/apt,225,3,5,1/2/2017,0.16,1,250
13942216,Hip 2 Bd Rm in Historic Haight,4694479,Kaitlyn,,Haight Ashbury,37.76418412,-122.4454373,Entire home/apt,275,4,2,12/30/2016,0.64,2,9
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,,Haight Ashbury,37.77600613,-122.441163,Entire home/apt,260,3,18,1/11/2017,0.47,1,0
791573,Historic Haight/Ashbury Apartment,3057214,Gavin,,Haight Ashbury,37.77406595,-122.4428167,Private room,80,3,76,1/21/2017,1.75,1,244
1768239,Stunning Views2 near Haight&Castro!,3685746,Deb & Greg,,Haight Ashbury,37.76357224,-122.4458117,Entire home/apt,160,30,34,12/16/2016,0.82,2,333
7666482,Zen Living 2bd/2ba in NOPA,12417372,Paul,,Haight Ashbury,37.77367566,-122.4456409,Entire home/apt,145,31,4,12/18/2015,0.21,1,0
7502595,Beautiful room in Haight Victorian,10487703,Siraj,,Haight Ashbury,37.77159191,-122.4456651,Private room,200,1,0,,,1,0
1332343,Bright Contemporary Urban Nest,465520,Saundra,,Haight Ashbury,37.76969508,-122.4361942,Private room,132,3,166,2/21/2017,3.74,2,270
16088162,Fun bedroom in great area!,4694479,Kaitlyn,,Haight Ashbury,37.76388456,-122.4461002,Private room,56,3,11,2/27/2017,3.75,2,9
13466139,Perfect for You!,28590671,Elyse,,Haight Ashbury,37.77192471,-122.4524599,Entire home/apt,175,3,3,9/23/2016,0.37,1,0
4258894,Private Studio at a great price!,2578257,Joshua,,Haight Ashbury,37.76967808,-122.4482493,Entire home/apt,145,1,0,,,1,0
2978994,San Francisco Best Views ,8136192,Craig,,Haight Ashbury,37.76617574,-122.4426545,Private room,325,3,1,6/30/2014,0.03,1,0
13745138,"Beautiful, spacious Alamo Square/NoPa apartment",10077108,Kevin,,Haight Ashbury,37.77249152,-122.4385019,Private room,95,2,0,,,1,89
6289857,Former b&b in the heart of S.F.,23942099,Robert Stern &,,Haight Ashbury,37.76081178,-122.4471165,Private room,125,2,20,6/30/2016,0.91,5,363
12057024,Classic San Francisco Flat (30 day min),6605304,Gary,,Haight Ashbury,37.76252793,-122.4488457,Entire home/apt,265,24,10,10/2/2016,1.03,1,266
10549688,"Private Bathroom, Garden Oasis",2775791,Leigh,,Haight Ashbury,37.77221366,-122.4436791,Private room,175,3,1,5/16/2016,0.1,1,0
7518636,Nice & Quiet Room in Haight Ashbury,39397801,Jasmine,,Haight Ashbury,37.7712649,-122.4512177,Private room,71,2,2,10/31/2015,0.1,1,0
3488136,A window into Nopa and Alamo Square,1816365,Husain,,Haight Ashbury,37.77451672,-122.4409693,Entire home/apt,120,30,30,3/19/2016,1,1,341
12826992,Clayton Street Manor,10687878,Julian,,Haight Ashbury,37.772827,-122.4498832,Private room,115,1,14,1/28/2017,1.44,2,0
16202104,Cosy 2 rooms in gorgeous Victorian building,40536296,Mustapha,,Haight Ashbury,37.77219709,-122.4423674,Private room,325,1,0,,,2,364
14219518,Charming spacious room in Victorian house,40016123,Caroline,,Haight Ashbury,37.77114741,-122.4373469,Private room,129,2,18,2/21/2017,3.4,3,16
2825966,Cole Valley Central Studio,81592,John,,Haight Ashbury,37.76464891,-122.4484798,Entire home/apt,169,4,50,2/15/2017,1.64,1,331
8993455,"Bright 1 Bedroom Apt, Alamo Square",7247058,Christopher,,Haight Ashbury,37.77486466,-122.438226,Entire home/apt,199,3,33,1/13/2017,2.13,1,88
2816626,Beautiful Victorian,6310896,Jenny,,Haight Ashbury,37.76835879,-122.4481167,Entire home/apt,320,2,3,8/21/2016,0.09,1,189
2046552,Perfect Large/Multi-Family Getaway,10491767,Tom,,Haight Ashbury,37.7691335,-122.4456034,Entire home/apt,375,3,34,11/28/2016,1.28,1,31
9972077,Quiet Luxury in Central San Francisco,47980391,Michael And Kraig,,Haight Ashbury,37.76122501,-122.4509505,Entire home/apt,225,2,16,11/13/2016,1.28,1,68
1259611,Charming Studio in Haight Ashbury,1352817,Margo,,Haight Ashbury,37.77076477,-122.4393501,Entire home/apt,190,3,89,12/4/2016,2.08,1,320
8084655,Spacious Room in Victorian Mansion,22203902,Jeffrey,,Haight Ashbury,37.77262253,-122.4481444,Private room,180,1,0,,,1,0
13170498,Open studio across Golden Gate Park in the Haight,4076124,Joyce,,Haight Ashbury,37.76907132,-122.4527942,Entire home/apt,175,1,7,1/30/2017,0.93,1,12
1919372,Jewel Box Studio in Hip NoPa,7361314,Art,,Haight Ashbury,37.77570009,-122.4384717,Entire home/apt,175,1,188,2/27/2017,4.8,1,310
10480018,Cozy and comfortable studio,24464994,Christina,,Haight Ashbury,37.76755439,-122.4452662,Entire home/apt,143,1,19,1/25/2017,1.41,1,9
8189664,Private Master Bedroom + Bathroom!,18160955,Asya,,Haight Ashbury,37.77170696,-122.4450242,Private room,106,6,0,,,1,0
12965538,Cole Valley Apartment,5181513,Caitlin,,Haight Ashbury,37.76684218,-122.4472548,Private room,85,5,2,6/1/2016,0.2,1,0
571042,Darling View Artist's Cottage in SF,1550529,Shannon,,Haight Ashbury,37.76810141,-122.4397246,Entire home/apt,599,3,4,10/17/2012,0.07,1,130
12814696,"Sunny, spacious room in the Haight",28660491,Kate,,Haight Ashbury,37.76828863,-122.4495198,Private room,60,1,0,,,1,0
10245054,"Gorgeous, Modern NOPA, 2 bdr, Apt",52603880,Kim,,Haight Ashbury,37.7757156,-122.4412254,Entire home/apt,250,2,4,9/5/2016,0.42,1,59
3012660,Lovely room in Haight Ashbury,15352505,Alexander,,Haight Ashbury,37.7711612,-122.4440731,Private room,49,14,2,8/29/2015,0.07,3,0
10700645,Stunning 3BR 2BA w/ parking & deck,12965916,Israel,,Haight Ashbury,37.76948204,-122.4465096,Entire home/apt,380,3,37,1/26/2017,3.21,1,0
602036,Eclectic Queen Anne Victorian in NOPA,224980,Robin,,Haight Ashbury,37.77585851,-122.4424276,Entire home/apt,375,6,0,,,1,144
6748152,"Charming, sunny room!",4870160,Zach,,Haight Ashbury,37.77269241,-122.4398718,Private room,84,1,0,,,1,0
1030032,Zazie,5667378,Xiao,,Haight Ashbury,37.76621357,-122.449063,Private room,89,1,0,,,2,364
16692626,Spacious & Connected,10687878,Julian,,Haight Ashbury,37.77284865,-122.4500565,Private room,95,1,2,1/31/2017,1.2,2,10
12023104,Haight Ashbury 2BR 1BA Victorian,44296618,Andrea,,Haight Ashbury,37.77068992,-122.4509612,Private room,100,2,59,2/26/2017,5.21,1,77
7763272,Haight Ashbury Castle,3116971,Missa,,Haight Ashbury,37.77066911,-122.4454241,Private room,90,3,0,,,1,0
4993804,Beautifully 1880's Victorian,4195316,Greg,,Haight Ashbury,37.7759118,-122.4387732,Entire home/apt,775,3,32,2/10/2017,1.32,1,97
3945201,NOPA/HAIGHT Family Friendly!,10345232,Allyson,,Haight Ashbury,37.77290647,-122.4463718,Entire home/apt,285,2,22,1/1/2017,0.79,1,238
2061039,Sunny Edwardian 2-Bedroom Apartment,9387424,Donal,,Haight Ashbury,37.77501096,-122.4445273,Entire home/apt,290,2,0,,,1,90
9598259,Spacious room in Victorian Mansion,3000588,Zain,,Haight Ashbury,37.77299824,-122.4489683,Private room,78,1,0,,,1,0
10563581,Superbowl: Private Master Suite,10829290,Kimber,,Haight Ashbury,37.77394374,-122.4481871,Private room,85,1,0,,,1,0
10236578,2br (3 BEDS) - On Park - By Haight,15490780,Rachel,,Haight Ashbury,37.77351657,-122.452442,Entire home/apt,650,1,0,,,1,0
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.76551046,-122.4494596,Private room,89,2,70,2/18/2017,1.87,1,362
5927579,Private Room in Sunny Victorian ,16548239,Mike,,Haight Ashbury,37.76207978,-122.4498652,Private room,125,1,0,,,3,0
1208928,Haight Ashbury Victorian Flat with Modern Design,739859,Jeff,,Haight Ashbury,37.7691827,-122.4484887,Entire home/apt,390,3,54,2/23/2017,1.24,3,251
2585167,Beautiful flat in SF,13236139,Mike & Shirley,,Haight Ashbury,37.77267633,-122.4396098,Entire home/apt,200,2,17,1/12/2017,0.55,2,13
8811090,3BR/2BA Cole Valley-public transit,13547554,Marie-Stephanie,,Haight Ashbury,37.76248601,-122.4500171,Entire home/apt,590,7,0,,,1,0
8761630,Bohemian Victorian Writer's Flat,2017539,Amanda,,Haight Ashbury,37.76994395,-122.447776,Entire home/apt,150,1,1,11/2/2015,0.06,1,0
8762652,Sunny room in the Panhandle,7884943,Elise,,Haight Ashbury,37.77152654,-122.4400572,Private room,90,1,1,10/12/2015,0.06,1,0
14059646,Lovely room in Haight Ashbury,38031503,Pratik,,Haight Ashbury,37.77042647,-122.4481584,Private room,66,6,2,8/26/2016,0.28,1,0
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,Luke And Sue,,Haight Ashbury,37.7609721,-122.4483689,Entire home/apt,500,30,94,5/31/2016,1.92,1,362
7901865,Spacious Cole Valley family home,41665252,Hayley,,Haight Ashbury,37.76487913,-122.4480452,Entire home/apt,475,3,1,8/13/2016,0.15,1,74
14627950,3 bedroom Classic Victorian NoPa,90807118,Christine,,Haight Ashbury,37.77461154,-122.4435138,Entire home/apt,1395,4,1,10/7/2016,0.2,1,89
3194383,Heart of Cole Valley/Ashbury Height,3186516,Kristin,,Haight Ashbury,37.76356536,-122.4511952,Private room,90,2,11,10/29/2015,0.35,1,0
3585034,"Cole Valley 2 BR Flat, Center of SF",18060329,Matthew,,Haight Ashbury,37.76110323,-122.4486503,Entire home/apt,200,2,7,11/27/2016,0.22,1,11
7861157,Small 2BR Flat with Garden Views from Living Area,7173776,Lucia,,Haight Ashbury,37.77454213,-122.451093,Entire home/apt,215,3,57,2/13/2017,3.2,1,132
10630079,Charming Victorian with backyard!,20578320,Miriam,,Haight Ashbury,37.76671611,-122.4474896,Entire home/apt,350,1,4,9/12/2016,0.31,1,0
783149,Chic Modern Cole Valley Apartment ,4111317,Arnold & Amy,,Haight Ashbury,37.76712266,-122.4487075,Entire home/apt,250,3,130,2/17/2017,2.73,1,346
4846398,Modern Victorian 2-Bedroom in heart of NOPA,5735473,Danielle,,Haight Ashbury,37.77483661,-122.4475124,Entire home/apt,350,2,1,1/29/2017,0.91,1,36
16079346,Large Room Private Bath Edwardian in Ashbury Hts,50381482,Monette,,Haight Ashbury,37.76594461,-122.4462418,Private room,100,2,0,,,1,180
226594,Beautiful Cole Valley/Haight Flat.,1191853,Steve,,Haight Ashbury,37.76968017,-122.4519325,Private room,120,1,38,2/10/2017,0.57,1,354
8844548,The Carriage House,46316665,Allen,,Haight Ashbury,37.77177772,-122.4454102,Entire home/apt,207,1,140,2/19/2017,8.35,1,38
3240016,Great Duboce Park Garden Apartment,13973946,Sandra,,Haight Ashbury,37.76947242,-122.4377042,Entire home/apt,131,30,150,1/8/2017,4.59,2,348
1203526,In the heart of Haight/Ashbury # 3:STR 0001966,4677165,Ashirvadam,,Haight Ashbury,37.77139092,-122.4472949,Private room,99,1,119,2/20/2017,2.65,4,365
960593,Haight Mid-town SF. 1 br 3rd floor.,285002,Chuck,,Haight Ashbury,37.77149405,-122.4373173,Private room,90,1,389,2/27/2017,8.09,1,291
10413838,9BR Super Bowl Party Mansion,45102992,Stedman,,Haight Ashbury,37.77180947,-122.4496157,Entire home/apt,2500,1,0,,,2,0
10127110,Small room with Airbed in Haight SF,975780,Adam,,Haight Ashbury,37.77014261,-122.4462366,Private room,58,4,0,,,3,0
7022309,Sunny Queen in a restored Edwardian,9177164,Beth,,Haight Ashbury,37.77497609,-122.4435542,Private room,93,1,30,1/15/2017,1.55,4,104
10839763,Bedroom in Beautiful Victorian,21229755,Matt,,Haight Ashbury,37.77094602,-122.4394324,Private room,65,4,8,6/16/2016,0.67,1,0
13176817,"Bright, charming private bedroom w master bathroom",9315985,Makiko,,Haight Ashbury,37.77569844,-122.4419667,Private room,119,2,4,9/19/2016,0.5,1,0
3843704,Spacious room in center of the city,11158868,Andrew,,Haight Ashbury,37.77464892,-122.4495674,Private room,95,10,0,,,1,0
3565068,Charming Victorian in NOPA,3077248,Beatrice,,Haight Ashbury,37.77413111,-122.4410907,Entire home/apt,400,4,16,7/19/2016,0.51,1,244
13297150,"Cozy, Comfortable, Clean and Quiet Haight Home",20182948,Eric,,Haight Ashbury,37.76707245,-122.4455884,Entire home/apt,260,2,3,11/25/2016,0.42,1,0
7972343,Room Available in Cole Valley,1025733,Bill,,Haight Ashbury,37.76455472,-122.4470073,Private room,110,1,2,12/6/2015,0.13,1,0
13015968,Modern Studio in the Heart of Haight Ashbury,10800571,Anton,,Haight Ashbury,37.77061325,-122.4447651,Entire home/apt,179,2,26,2/10/2017,2.83,1,340
16147887,Cozy Bedroom,1382832,Kailey,,Haight Ashbury,37.77085389,-122.4440942,Private room,100,1,1,12/2/2016,0.33,1,4
6500567,"Large Private Room, Huge Windows",8283086,Jessica,,Haight Ashbury,37.77386629,-122.4492631,Private room,90,1,1,3/1/2016,0.08,1,0
13772008,Peaceful Sanctuary in The Heart of Haight/Ashbury,80824107,Toni,,Haight Ashbury,37.77078318,-122.4440097,Entire home/apt,200,1,2,1/1/2017,0.25,1,0
11773102,4 BR/3 BA Victorian in Top Location,190375,Leslie & Monty,,Haight Ashbury,37.77215611,-122.437715,Entire home/apt,450,3,20,1/27/2017,2.69,1,58
1975404,Haight Owner-Designer Apt w/Parking,10197471,Paul,,Haight Ashbury,37.7719075,-122.4391783,Entire home/apt,295,3,48,1/31/2017,1.25,1,116
1074231,Victorian Living in San Francisco,5909809,Purvi,,Haight Ashbury,37.77300843,-122.449283,Entire home/apt,165,1,113,2/20/2017,2.43,1,60
1827776,Upper Terrace Cottage,9286303,RA Tahoe Rentals,,Haight Ashbury,37.76661601,-122.4422782,Entire home/apt,258,3,1,3/26/2015,0.04,2,120
5218679,"Edwardian condo, master bedroom",249857,Carissa,,Haight Ashbury,37.7699475,-122.4481934,Private room,120,1,1,3/3/2016,0.08,2,0
